no.,route_id,date,app_booking hour,app_pick-up point,app_destination,grab car 4-seater_published fare (in php),app_eta_min,app_eta_max,"""Beat high fares"" note shown on app?",gmaps1_time of route check,gmaps1_ride duration (in minutes),gmaps1_distance (km),same route?,gmaps2_time of route check,gmaps2_ride duration (in minutes),gmaps2_distance (km),table fare,Fixed Date and Time (Manila),Route (API),Service Name,ETA,ETT,MaxFare,MinFare,SurgeNotice,Surge factor,app_booking hour_hours
641,6,2024-02-19,19:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,226,19:25:00,19:35:00,No ,19:03:00,12,6.2,No,19:03:00,15,4.2,169.00000000000006,2024-02-19 19:00:00,6,GrabCar 4-Seater,5,20,243.1,176.8,HIGH_SURGE,1.337278107,19.0
642,6,2024-02-19,20:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,216,20:21:00,20:32:00,No ,20:00:00,11,6.2,No,20:00:00,14,4.2,162.99999999999977,2024-02-19 20:00:00,6,GrabCar 4-Seater,4,19,236.5,172.0,HIGH_SURGE,1.325153374,20.0
643,6,2024-02-19,21:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,208,21:18:00,21:27:00,No ,21:00:00,10,6.2,No,21:00:00,12,4.2,153.0000000000001,2024-02-19 21:00:00,6,GrabCar 4-Seater,2,16,228.8,166.4,HIGH_SURGE,1.359477124,21.0
644,6,2024-02-19,22:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,200,22:15:00,22:24:00,No ,22:00:00,11,6.2,No,22:00:00,13,4.2,147.00000000000014,2024-02-19 22:00:00,6,GrabCar 4-Seater,2,14,223.3,162.4,HIGH_SURGE,1.360544218,22.0
645,6,2024-02-19,23:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,208,23:17:00,23:27:00,No ,23:00:00,10,6.2,No,23:00:00,11,4.2,152.9999999999998,2024-02-19 23:00:00,6,GrabCar 4-Seater,3,16,227.7,165.6,HIGH_SURGE,1.359477124,23.0
646,6,2024-02-20,00:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,199,00:15:00,00:24:00,No ,00:00:00,10,6.2,No,00:00:00,11,4.2,147.0,2024-02-20 00:00:00,6,GrabCar 4-Seater,3,13,218.9,159.2,HIGH_SURGE,1.353741497,0.0
647,6,2024-02-20,06:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,206,06:18:00,06:27:00,No ,06:00:00,10,6.2,No,06:00:00,14,4.2,152.99999999999997,2024-02-20 06:00:00,6,GrabCar 4-Seater,4,16,227.7,165.6,HIGH_SURGE,1.346405229,6.0
648,6,2024-02-20,07:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,218,07:22:00,07:32:00,No ,07:00:00,11,6.2,No,07:00:00,18,4.2,162.99999999999994,2024-02-20 07:00:00,6,GrabCar 4-Seater,2,20,244.2,177.6,HIGH_SURGE,1.337423313,7.0
649,6,2024-02-20,08:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,228,08:23:00,08:34:00,No ,08:00:00,11,6.2,No,08:00:00,16,4.2,167.00000000000009,2024-02-20 08:00:00,6,GrabCar 4-Seater,3,23,242.0,176.0,HIGH_SURGE,1.365269461,8.0
650,6,2024-02-20,09:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,215,09:19:00,09:29:00,No ,09:00:00,11,6.2,No,09:00:00,16,4.2,156.99999999999994,2024-02-20 09:00:00,6,GrabCar 4-Seater,2,19,237.6,172.8,HIGH_SURGE,1.369426752,9.0
651,6,2024-02-20,10:03:00,Valenzuela United Methodist Church,Puregold Paso de Blas,251,10:31:00,10:43:00,No ,10:03:00,14,6.2,No,10:03:00,21,4.2,179.00000000000003,2024-02-20 10:00:00,6,GrabCar 4-Seater,5,21,258.5,188.0,HIGH_SURGE,1.402234637,10.0
652,6,2024-02-20,11:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,258,11:33:00,11:46:00,No ,11:00:00,16,6.2,No,11:00:00,23,4.2,191.0,2024-02-20 11:00:00,6,GrabCar 4-Seater,5,29,283.8,206.4,HIGH_SURGE,1.35078534,11.0
653,6,2024-02-20,12:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,262,12:32:00,12:44:00,No ,12:00:00,14,6.2,No,12:00:00,18,4.2,187.0,2024-02-20 12:00:00,6,GrabCar 4-Seater,5,30,289.3,210.4,HIGH_SURGE,1.401069519,12.0
654,6,2024-02-20,13:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,239,13:27:00,13:40:00,No ,13:00:00,12,6.2,No,13:00:00,18,4.2,179.00000000000003,2024-02-20 13:00:00,6,GrabCar 4-Seater,5,24,264.0,192.0,HIGH_SURGE,1.335195531,13.0
655,6,2024-02-20,14:04:00,Valenzuela United Methodist Church,Puregold Paso de Blas,236,14:29:00,14:41:00,No ,14:04:00,12,6.2,No,14:00:00,20,4.2,173.00000000000006,2024-02-20 14:00:00,6,GrabCar 4-Seater,5,21,258.5,188.0,HIGH_SURGE,1.36416185,14.0
656,6,2024-02-20,15:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,256,15:30:00,15:42:00,No ,15:00:00,14,6.2,No,15:00:00,24,4.2,183.00000000000003,2024-02-20 15:00:00,6,GrabCar 4-Seater,6,28,287.1,208.8,HIGH_SURGE,1.398907104,15.0
657,6,2024-02-20,16:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,251,16:30:00,16:43:00,No ,16:00:00,15,6.2,No,16:00:00,18,4.2,185.0,2024-02-20 16:00:00,6,GrabCar 4-Seater,8,26,271.7,197.6,HIGH_SURGE,1.356756757,16.0
658,6,2024-02-20,17:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,243,17:28:00,17:41:00,No ,17:00:00,13,6.2,No,17:00:00,17,4.2,181.00000000000003,2024-02-20 17:00:00,6,GrabCar 4-Seater,6,25,265.1,192.8,HIGH_SURGE,1.342541436,17.0
659,6,2024-02-20,18:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,239,18:30:00,18:42:00,No ,18:00:00,16,4.5,No,18:00:00,18,4.2,183.00000000000003,2024-02-20 18:00:00,6,GrabCar 4-Seater,8,24,264.0,192.0,HIGH_SURGE,1.306010929,18.0
660,6,2024-02-20,19:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,236,19:26:00,19:37:00,No ,19:00:00,12,6.2,No,19:03:00,15,4.2,173.00000000000006,2024-02-20 19:00:00,6,GrabCar 4-Seater,8,23,250.8,182.4,HIGH_SURGE,1.36416185,19.0
661,6,2024-02-20,20:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,213,20:18:00,20:28:00,No ,20:00:00,12,6.2,No,20:00:00,14,4.2,154.9999999999998,2024-02-20 20:00:00,6,GrabCar 4-Seater,3,18,234.3,170.4,HIGH_SURGE,1.374193548,20.0
662,6,2024-02-20,21:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,210,21:16:00,21:25:00,No ,21:00:00,11,6.2,No,21:00:00,12,4.2,149.00000000000014,2024-02-20 21:00:00,6,GrabCar 4-Seater,2,17,229.9,167.2,HIGH_SURGE,1.409395973,21.0
663,6,2024-02-20,22:01:00,Valenzuela United Methodist Church,Puregold Paso de Blas,203,22:15:00,22:25:00,No ,22:01:00,11,6.2,No,22:01:00,13,4.2,147.00000000000014,2024-02-20 22:00:00,6,GrabCar 4-Seater,1,14,224.4,163.2,HIGH_SURGE,1.380952381,22.0
664,6,2024-02-20,23:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,210,23:17:00,23:26:00,No ,23:00:00,11,6.2,No,23:00:00,12,4.2,150.99999999999983,2024-02-20 23:00:00,6,GrabCar 4-Seater,3,16,233.2,169.6,HIGH_SURGE,1.390728477,23.0
665,6,2024-02-21,00:00:00,Valenzuela United Methodist Church,Puregold Paso de Blas,199,00:14:00,00:23:00,No ,00:00:00,10,6.2,No,00:00:00,11,4.2,145.0,2024-02-21 00:00:00,6,GrabCar 4-Seater,3,13,218.9,159.2,HIGH_SURGE,1.372413793,0.0
666,9,2024-02-14,06:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,324,06:28:00,06:40:00,No ,06:02:00,22,9.0,No,06:02:00,23,8.6,239.78000000000003,2024-02-14 06:00:00,9,GrabCar 4-Seater,7,25,357.5,260.0,NONE,1.351238635,6.0
667,9,2024-02-14,07:00:01,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,340,07:30:00,07:43:00,No ,07:00:00,25,9.0,No,07:01:00,25,8.6,245.74666666666678,2024-02-14 07:00:00,9,GrabCar 4-Seater,7,29,374.0,272.0,NONE,1.383538603,7.0
668,9,2024-02-14,08:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,337,08:32:00,08:45:00,No ,08:00:00,24,9.0,No,08:00:00,25,8.6,249.78,2024-02-14 08:00:00,9,GrabCar 4-Seater,7,29,370.7,269.6,NONE,1.349187285,8.0
669,9,2024-02-14,09:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,340,09:29:00,09:41:00,No ,09:00:00,24,9.0,No,09:00:00,26,8.6,241.78000000000003,2024-02-14 09:00:00,9,GrabCar 4-Seater,7,28,374.0,272.0,NONE,1.406237075,9.0
670,9,2024-02-14,10:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,346,10:32:00,10:44:00,No ,10:03:00,24,8.6,Yes,10:03:00,24,8.6,245.78000000000003,2024-02-14 10:00:00,9,GrabCar 4-Seater,8,28,380.6,276.8,NONE,1.40776304,10.0
671,9,2024-02-14,11:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,345,11:30:00,11:43:00,No ,11:00:00,25,8.6,Yes,11:00:00,25,8.6,245.78000000000003,2024-02-14 11:00:00,9,GrabCar 4-Seater,8,28,379.5,276.0,NONE,1.403694361,11.0
672,9,2024-02-14,12:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,346,12:33:00,12:47:00,No ,12:01:00,27,8.6,Yes,12:01:00,27,8.6,253.77999999999997,2024-02-14 12:00:00,9,GrabCar 4-Seater,8,30,380.6,276.8,NONE,1.36338561,12.0
673,9,2024-02-14,13:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,340,13:30:00,13:43:00,No ,13:01:00,24,8.6,Yes,13:01:00,24,8.6,245.78000000000003,2024-02-14 13:00:00,9,GrabCar 4-Seater,8,28,374.0,272.0,NONE,1.383350964,13.0
674,9,2024-02-14,14:19:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,346,14:51:00,15:04:00,No ,14:21:00,25,8.6,Yes,14:21:00,25,8.6,249.78,2024-02-14 14:00:00,9,GrabCar 4-Seater,6,28,376.2,273.6,NONE,1.385218993,14.0
675,9,2024-02-14,15:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,344,15:35:00,15:48:00,No ,15:01:00,26,8.6,Yes,15:03:00,26,8.6,255.77999999999997,2024-02-14 15:00:00,9,GrabCar 4-Seater,8,29,378.4,275.2,NONE,1.344905778,15.0
676,9,2024-02-14,16:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,350,16:34:00,16:48:00,No ,16:01:00,26,8.6,Yes,16:01:00,26,8.6,255.77999999999997,2024-02-14 16:00:00,9,GrabCar 4-Seater,8,29,385.0,280.0,NONE,1.368363437,16.0
677,9,2024-02-14,17:03:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,357,17:38:00,17:53:00,No ,17:05:00,27,8.6,Yes,17:05:00,27,8.6,259.78,2024-02-14 17:00:00,9,GrabCar 4-Seater,8,33,391.6,284.8,NONE,1.374239741,17.0
678,9,2024-02-14,18:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,366,18:40:00,18:55:00,No ,18:00:00,27,9.0,No,18:00:00,28,8.6,269.7799999999999,2024-02-14 18:00:00,9,GrabCar 4-Seater,10,36,402.6,292.8,NONE,1.356660983,18.0
679,9,2024-02-14,19:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,360,19:36:00,19:51:00,No ,19:00:00,27,9.0,No,19:00:00,27,8.4,258.78,2024-02-14 19:00:00,9,GrabCar 4-Seater,9,36,396.0,288.0,NONE,1.391143056,19.0
680,9,2024-02-14,20:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,343,20:33:00,20:47:00,No ,20:00:00,25,9.0,No,20:00:00,26,8.6,253.77999999999997,2024-02-14 20:00:00,9,GrabCar 4-Seater,7,30,377.3,274.4,NONE,1.351564347,20.0
681,9,2024-02-14,21:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,342,21:32:00,21:45:00,No ,21:00:00,23,9.0,No,21:00:00,23,8.6,249.78,2024-02-14 21:00:00,9,GrabCar 4-Seater,9,29,376.2,273.6,NONE,1.3692049,21.0
682,9,2024-02-14,22:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,345,22:30:00,22:42:00,No ,22:00:00,24,9.0,No,22:00:00,25,8.6,243.78000000000003,2024-02-14 22:00:00,9,GrabCar 4-Seater,6,29,385.0,280.0,NONE,1.415210436,22.0
683,9,2024-02-14,23:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,333,23:25:00,23:36:00,No ,23:00:00,23,9.0,No,23:00:00,26,9.1,239.27999999999975,2024-02-14 23:00:00,9,GrabCar 4-Seater,5,25,366.3,266.4,NONE,1.391675025,23.0
684,9,2024-02-15,00:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,331,00:23:00,00:35:00,No ,00:00:00,22,9.0,No,00:00:00,22,8.6,229.78,2024-02-15 00:00:00,9,GrabCar 4-Seater,6,24,364.1,264.8,NONE,1.440508312,0.0
685,9,2024-02-15,06:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,332,06:27:00,06:39:00,No ,06:00:00,23,9.0,No,06:02:00,23,8.6,237.78000000000003,2024-02-15 06:00:00,9,GrabCar 4-Seater,6,26,365.2,265.6,NONE,1.396248633,6.0
686,9,2024-02-15,07:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,339,07:30:00,07:44:00,No ,07:01:00,24,9.0,No,07:01:00,26,8.6,247.78,2024-02-15 07:00:00,9,GrabCar 4-Seater,8,28,377.3,274.4,NONE,1.368149165,7.0
687,9,2024-02-15,08:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,343,08:32:00,08:45:00,No ,08:00:00,24,9.0,No,08:02:00,25,8.6,249.78,2024-02-15 08:00:00,9,GrabCar 4-Seater,8,30,377.3,274.4,NONE,1.373208423,8.0
688,9,2024-02-15,09:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,348,09:30:00,09:43:00,No ,09:01:00,24,9.0,No,09:01:00,24,8.6,245.78000000000003,2024-02-15 09:00:00,9,GrabCar 4-Seater,6,29,382.8,278.4,NONE,1.415900399,9.0
689,9,2024-02-15,10:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,350,10:29:00,10:41:00,No ,10:01:00,24,9.0,No,10:01:00,25,8.6,241.77999999999986,2024-02-15 10:00:00,9,GrabCar 4-Seater,8,28,385.0,280.0,NONE,1.447596989,10.0
690,9,2024-02-15,11:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,352,11:31:00,11:43:00,No ,11:03:00,24,9.0,No,11:03:00,24,8.6,245.78000000000003,2024-02-15 11:00:00,9,GrabCar 4-Seater,8,28,387.2,281.6,NONE,1.432175116,11.0
691,9,2024-02-15,12:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,354,12:34:00,12:48:00,No ,12:02:00,26,9.0,No,12:02:00,27,8.6,253.77999999999997,2024-02-15 12:00:00,9,GrabCar 4-Seater,8,30,389.4,283.2,NONE,1.394908976,12.0
692,9,2024-02-15,13:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,344,13:29:00,13:41:00,No ,13:01:00,23,9.0,No,13:01:00,24,8.6,239.78000000000003,2024-02-15 13:00:00,9,GrabCar 4-Seater,6,27,378.4,275.2,NONE,1.434648428,13.0
693,9,2024-02-15,14:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,356,14:33:00,14:47:00,No ,14:01:00,25,9.0,No,14:01:00,25,8.6,253.77999999999997,2024-02-15 14:00:00,9,GrabCar 4-Seater,6,29,391.6,284.8,NONE,1.402789818,14.0
694,9,2024-02-15,15:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,349,15:33:00,15:46:00,No ,15:02:00,25,9.0,No,15:03:00,26,8.6,251.78,2024-02-15 15:00:00,9,GrabCar 4-Seater,8,28,383.9,279.2,NONE,1.386130749,15.0
695,9,2024-02-15,16:05:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,356,16:38:00,16:51:00,No ,16:06:00,25,9.0,No,16:06:00,25,8.6,251.78,2024-02-15 16:00:00,9,GrabCar 4-Seater,6,28,380.6,276.8,NONE,1.413932798,16.0
696,9,2024-02-15,17:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,357,17:38:00,17:52:00,No ,17:01:00,27,9.0,No,17:01:00,27,8.6,261.78,2024-02-15 17:00:00,9,GrabCar 4-Seater,7,33,392.7,285.6,NONE,1.363740545,17.0
697,9,2024-02-15,18:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,366,18:38:00,18:53:00,No ,18:01:00,29,9.0,No,16:01:00,30,8.6,263.78,2024-02-15 18:00:00,9,GrabCar 4-Seater,8,36,402.6,292.8,NONE,1.387519903,18.0
698,9,2024-02-15,19:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,362,19:41:00,19:56:00,No ,19:00:00,28,9.0,No,19:00:00,28,8.6,271.78000000000026,2024-02-15 19:00:00,9,GrabCar 4-Seater,8,37,398.2,289.6,NONE,1.331959673,19.0
699,9,2024-02-15,20:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,350,20:32:00,20:46:00,No ,20:00:00,25,9.0,No,20:01:00,26,8.8,254.78,2024-02-15 20:00:00,9,GrabCar 4-Seater,8,33,385.0,280.0,NONE,1.373734202,20.0
700,9,2024-02-15,21:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,352,21:33:00,21:46:00,No ,21:00:00,26,9.2,No,21:00:00,28,8.6,251.78,2024-02-15 21:00:00,9,GrabCar 4-Seater,7,32,387.2,281.6,NONE,1.398045913,21.0
701,9,2024-02-15,22:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,352,22:30:00,22:43:00,No ,22:00:00,24,9.0,No,22:00:00,25,8.6,245.78000000000003,2024-02-15 22:00:00,9,GrabCar 4-Seater,7,30,387.2,281.6,NONE,1.432175116,22.0
702,9,2024-02-15,23:02:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,334,23:26:00,23:37:00,No ,23:02:00,24,9.2,Yes,23:02:00,24,9.2,238.77999999999975,2024-02-15 23:00:00,9,GrabCar 4-Seater,6,25,367.4,267.2,NONE,1.398777117,23.0
703,9,2024-02-16,00:10:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,347,00:35:00,00:46:00,No ,00:10:00,24,9.2,Yes,00:10:00,24,9.2,240.78,2024-02-16 00:00:00,9,GrabCar 4-Seater,6,23,381.7,277.6,NONE,1.441149597,0.0
704,9,2024-02-16,06:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,329,06:28:00,06:41:00,No ,06:02:00,22,9.0,No,06:02:00,23,8.6,239.78000000000003,2024-02-16 06:00:00,9,GrabCar 4-Seater,6,25,361.9,263.2,NONE,1.372091083,6.0
705,9,2024-02-16,07:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,335,07:28:00,07:40:00,No ,07:00:00,23,9.0,No,07:01:00,24,8.6,239.77999999999986,2024-02-16 07:00:00,9,GrabCar 4-Seater,8,25,368.5,268.0,NONE,1.397114021,7.0
706,9,2024-02-16,08:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,328,08:32:00,08:45:00,No ,08:00:00,25,9.0,No,08:00:00,26,8.6,249.78,2024-02-16 08:00:00,9,GrabCar 4-Seater,7,28,374.0,272.0,NONE,1.313155577,8.0
707,9,2024-02-16,09:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,337,09:33:00,09:46:00,No ,09:00:00,24,9.0,No,09:02:00,25,8.4,248.78,2024-02-16 09:00:00,9,GrabCar 4-Seater,6,29,378.4,275.2,NONE,1.354610499,9.0
708,9,2024-02-16,10:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,352,10:32:00,10:45:00,No ,10:02:00,25,9.0,No,10:02:00,25,8.6,247.78,2024-02-16 10:00:00,9,GrabCar 4-Seater,7,28,386.1,280.8,NONE,1.420615062,10.0
709,9,2024-02-16,11:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,357,11:33:00,11:47:00,No ,11:01:00,26,9.0,No,11:01:00,26,8.6,251.78,2024-02-16 11:00:00,9,GrabCar 4-Seater,8,29,392.7,285.6,NONE,1.41790452,11.0
710,9,2024-02-16,12:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,347,12:32:00,12:46:00,No ,12:02:00,23,9.0,No,12:02:00,24,8.6,251.78,2024-02-16 12:00:00,9,GrabCar 4-Seater,8,30,388.3,282.4,NONE,1.378187306,12.0
711,9,2024-02-16,13:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,345,13:29:00,13:42:00,No ,13:00:00,23,9.0,No,13:00:00,23,8.6,243.78000000000003,2024-02-16 13:00:00,9,GrabCar 4-Seater,7,27,379.5,276.0,NONE,1.415210436,13.0
712,9,2024-02-16,14:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,363,14:32:00,14:45:00,No ,14:00:00,27,9.0,No,14:00:00,27,8.6,249.78,2024-02-16 14:00:00,9,GrabCar 4-Seater,8,30,399.3,290.4,NONE,1.453278885,14.0
713,9,2024-02-16,15:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,347,15:33:00,15:46:00,No ,15:00:00,26,9.0,No,15:00:00,26,8.6,251.78,2024-02-16 15:00:00,9,GrabCar 4-Seater,8,29,389.4,283.2,NONE,1.378187306,15.0
714,9,2024-02-16,16:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,347,16:31:00,16:44:00,No ,16:00:00,26,9.0,No,16:01:00,27,8.6,245.78000000000003,2024-02-16 16:00:00,9,GrabCar 4-Seater,8,28,381.7,277.6,NONE,1.411831719,16.0
715,9,2024-02-16,17:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,348,17:32:00,17:46:00,No ,17:05:00,27,9.0,No,17:05:00,27,8.6,251.78,2024-02-16 17:00:00,9,GrabCar 4-Seater,8,29,382.8,278.4,NONE,1.382159028,17.0
716,9,2024-02-16,18:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,365,18:36:00,18:50:00,No ,18:00:00,29,9.0,No,18:00:00,29,8.6,259.78,2024-02-16 18:00:00,9,GrabCar 4-Seater,8,34,401.5,292.0,NONE,1.40503503,18.0
717,9,2024-02-16,19:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,354,19:36:00,19:50:00,No ,19:00:00,29,9.0,No,19:00:00,29,8.6,259.78,2024-02-16 19:00:00,9,GrabCar 4-Seater,6,33,389.4,283.2,NONE,1.362691508,19.0
718,9,2024-02-16,20:01:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,357,20:37:00,20:50:00,No ,20:01:00,26,9.0,No,20:01:00,27,8.6,257.78,2024-02-16 20:00:00,9,GrabCar 4-Seater,8,33,391.6,284.8,NONE,1.384901854,20.0
719,9,2024-02-16,21:02:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,360,21:37:00,21:51:00,No ,21:02:00,27,9.0,No,21:02:00,27,8.6,257.78,2024-02-16 21:00:00,9,GrabCar 4-Seater,9,35,396.0,288.0,NONE,1.396539685,21.0
720,9,2024-02-16,22:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,357,22:38:00,22:52:00,No ,22:05:00,27,9.0,No,22:05:00,27,8.6,263.78,2024-02-16 22:00:00,9,GrabCar 4-Seater,7,29,379.5,276.0,NONE,1.353400561,22.0
721,9,2024-02-16,23:06:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,351,23:31:00,23:43:00,No ,23:06:00,25,9.2,Yes,23:06:00,25,9.2,242.78000000000006,2024-02-16 23:00:00,9,GrabCar 4-Seater,5,31,389.4,283.2,NONE,1.445753357,23.0
722,9,2024-02-17,00:03:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,351,00:27:00,00:38:00,No ,00:03:00,25,9.2,Yes,00:03:00,25,9.2,238.78,2024-02-17 00:00:00,9,GrabCar 4-Seater,6,24,383.9,279.2,NONE,1.469972359,0.0
723,9,2024-02-17,06:05:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,322,06:28:00,06:38:00,No ,06:05:00,23,9.0,No,06:05:00,24,8.6,225.7800000000001,2024-02-17 06:00:00,9,GrabCar 4-Seater,6,25,359.7,261.6,NONE,1.426167065,6.0
724,9,2024-02-17,07:20:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,327,07:43:00,07:53:00,No ,07:21:00,23,9.0,No,07:21:00,24,8.6,225.77999999999992,2024-02-17 07:00:00,9,GrabCar 4-Seater,5,22,358.6,260.8,NONE,1.448312517,7.0
725,9,2024-02-17,08:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,335,08:24:00,08:35:00,No ,08:02:00,23,9.0,No,08:03:00,24,8.6,229.7800000000001,2024-02-17 08:00:00,9,GrabCar 4-Seater,6,25,368.5,268.0,NONE,1.457916268,8.0
726,9,2024-02-17,09:02:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,347,09:27:00,09:37:00,No ,09:04:00,24,9.0,No,09:04:00,24,8.6,229.7800000000001,2024-02-17 09:00:00,9,GrabCar 4-Seater,8,27,381.7,277.6,NONE,1.510140134,9.0
727,9,2024-02-17,10:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,349,10:27:00,10:37:00,No ,10:03:00,26,9.0,No,10:03:00,26,8.7,235.27999999999992,2024-02-17 10:00:00,9,GrabCar 4-Seater,8,27,383.9,279.2,NONE,1.483339,10.0
728,9,2024-02-17,11:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,351,11:30:00,11:42:00,No ,11:00:00,28,9.0,No,11:00:00,27,8.6,243.78000000000003,2024-02-17 11:00:00,9,GrabCar 4-Seater,6,28,386.1,280.8,NONE,1.439822791,11.0
729,9,2024-02-17,12:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,349,12:31:00,12:43:00,No ,12:01:00,25,9.0,No,12:02:00,26,8.6,245.78000000000003,2024-02-17 12:00:00,9,GrabCar 4-Seater,5,27,379.5,276.0,NONE,1.419969078,12.0
730,9,2024-02-17,13:00:00,Fisher Mall Malabon Entrance,168 Shopping Mall - Main Entrance,341,13:30:00,13:41:00,No ,13:00:00,24,9.0,No,13:00:00,24,8.7,243.28000000000003,2024-02-17 13:00:00,9,GrabCar 4-Seater,8,26,375.1,272.8,NONE,1.40167708,13.0
